#,Address,Source,Scoreboard Dependencies,Live Registers,Warp Stall Sampling (All Samples),Instruction Category,Instructions Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,cutlass3x_sm100_bstensorop_s256x128x64gemm_block_scaled_ue4m3xf4_ue4m3xf4_f32_f16_f16_256x128x256_0_tnn_align32_o_vs16_2sm_bias_f16_relu
197,00007ffb 7b52e140,"@!P4  SHF.L.U32 R9, R8, 0xb, RZ",0,61,,Integer,512,,,,,,,,,,
198,00007ffb 7b52e150,"@!P4  SHF.L.U32 R8, R8, 0x1, RZ",0,61,,Integer,512,,,,,,,,,,
199,00007ffb 7b52e160,"@!P4  STS.64 [R7+UR43+0xe0], R8",0,61,,Load/Store,512,,Shared,Store,64,,,,,,
200,00007ffb 7b52e170,"@!P4  IADD3 R12, PT, PT, -R6, 0x100000, RZ",0,61,,Integer,512,,,,,,,,,,
201,00007ffb 7b52e180,"@!P4  SHF.L.U32 R13, R12, 0xb, RZ",0,60,,Integer,512,,,,,,,,,,
202,00007ffb 7b52e190,"@!P4  SHF.L.U32 R12, R12, 0x1, RZ",0,60,,Integer,512,,,,,,,,,,
203,00007ffb 7b52e1a0,"@!P3  IADD3 R14, PT, PT, -R3, 0x100000, RZ",0,60,,Integer,512,,,,,,,,,,
204,00007ffb 7b52e1b0,"@!P3  SHF.L.U32 R15, R14, 0xb, RZ",0,59,,Integer,512,,,,,,,,,,
205,00007ffb 7b52e1c0,"@!P3  SHF.L.U32 R14, R14, 0x1, RZ",0,59,,Integer,512,,,,,,,,,,
206,00007ffb 7b52e1d0,"@!P4  STS.64 [R7+UR43+0xf0], R12",0,59,,Load/Store,512,,Shared,Store,64,,,,,,
207,00007ffb 7b52e1e0,      FENCE.VIEW.ASYNC.S,0,57,1,Load/Store,512,32,,,,,,,,,
208,00007ffb 7b52e1f0,      SYNCS.CCTL.IVALL,0,57,,Load/Store,512,32,,,,,,,,,
209,00007ffb 7b52e200,      NOP,0,57,1,Miscellaneous,512,32,,,,,,,,,
210,00007ffb 7b52e210,"@!P3  STS.64 [R7+UR43+0x100], R14",0,57,,Load/Store,512,,Shared,Store,64,,,,,,
211,00007ffb 7b52e220,"@!P3  STS.64 [R7+UR43+0x110], R14",0,57,,Load/Store,512,,Shared,Store,64,,,,,,
212,00007ffb 7b52e230,      FENCE.VIEW.ASYNC.S,0,54,,Load/Store,512,32,,,,,,,,,
213,00007ffb 7b52e240,      SYNCS.CCTL.IVALL,0,54,,Load/Store,512,32,,,,,,,,,
214,00007ffb 7b52e250,      NOP,0,54,1,Miscellaneous,512,32,,,,,,,,,
215,00007ffb 7b52e260,"@!P0  IADD3 R8, PT, PT, -R0, 0x100000, RZ",0,54,,Integer,512,,,,,,,,,,
216,00007ffb 7b52e270,"@!P0  SHF.L.U32 R9, R8, 0xb, RZ",0,53,,Integer,512,,,,,,,,,,
217,00007ffb 7b52e280,"@!P0  SHF.L.U32 R8, R8, 0x1, RZ",0,53,,Integer,512,,,,,,,,,,
218,00007ffb 7b52e290,"@!P0  STS.64 [UR43+0x120], R8",0,53,1,Load/Store,512,,Shared,Store,64,,,,,,
219,00007ffb 7b52e2a0,      FENCE.VIEW.ASYNC.S,0,51,,Load/Store,512,32,,,,,,,,,
220,00007ffb 7b52e2b0,      SYNCS.CCTL.IVALL,0,51,,Load/Store,512,32,,,,,,,,,
221,00007ffb 7b52e2c0,"      BRA.U !UP0, 0x7ffb7b52e340",0,51,,Control,512,32,,,,,,,,,
222,00007ffb 7b52e2d0,"      LDCU UR5, c[0x0][0x36c]",0,51,,Uniform Datapath,512,32,,,,,,,,,
223,00007ffb 7b52e2e0,"      UISETP.EQ.U32.AND UP0, UPT, UR5, 0x1, UPT",0,51,,Uniform Datapath,512,32,,,,,,,,,
224,00007ffb 7b52e2f0,"      BRA.U !UP0, 0x7ffb7b52e320",0,51,,Control,512,32,,,,,,,,,
225,00007ffb 7b52e300,      UCGABAR_ARV,0,51,,Uniform Datapath,512,32,,,,,,,,,
226,00007ffb 7b52e310,      BRA 0x7ffb7b52e350,0,51,,Control,512,32,,,,,,,,,
227,00007ffb 7b52e320,      NOP,0,51,1,Miscellaneous,,,,,,,,,,,
228,00007ffb 7b52e330,      BRA 0x7ffb7b52e350,0,51,,Control,,,,,,,,,,,
229,00007ffb 7b52e340,      BAR.SYNC.DEFER_BLOCKING 0x0,0,51,,Miscellaneous,,,,,,,,,,,
230,00007ffb 7b52e350,"      CS2R.32 R3, SR_CgaSize",0,52,,Miscellaneous,512,32,,,,,,,,,
231,00007ffb 7b52e360,"      IMAD R3, R3, -0xa0, RZ",0,52,,Integer,512,32,,,,,,,,,
232,00007ffb 7b52e370,"      LDC R3, c[0x0][R3+0x2a4]",0,52,,Load/Store,512,32,,,,,,,,,
233,00007ffb 7b52e380,"      I2F.U32.RP R7, UR7",0,53,1,Conversion,512,32,,,,,,,,,
234,00007ffb 7b52e390,"      UMOV UR50, URZ",0,53,,Uniform Datapath,512,32,,,,,,,,,
235,00007ffb 7b52e3a0,"      UIADD3 UR30, UPT, UPT, UR7, 0x1, URZ",0,53,,Uniform Datapath,512,32,,,,,,,,,
236,00007ffb 7b52e3b0,"      UMOV UR58, URZ",0,53,,Uniform Datapath,512,32,,,,,,,,,
237,00007ffb 7b52e3c0,"      UMOV UR64, URZ",0,53,,Uniform Datapath,512,32,,,,,,,,,
238,00007ffb 7b52e3d0,"      ULEA.HI UR30, UR30, UR30, URZ, 0x1",0,53,,Uniform Datapath,512,32,,,,,,,,,
239,00007ffb 7b52e3e0,"      CS2R.32 R6, SR_CgaSize",0,54,,Miscellaneous,512,32,,,,,,,,,
240,00007ffb 7b52e3f0,"      IMAD R6, R6, -0xa0, RZ",0,54,,Integer,512,32,,,,,,,,,
241,00007ffb 7b52e400,"      LDC R6, c[0x0][R6+0x2a0]",0,54,,Load/Store,512,32,,,,,,,,,
242,00007ffb 7b52e410,"      UISETP.NE.U32.AND UP4, UPT, UR7, URZ, UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
243,00007ffb 7b52e420,"      USHF.R.S32.HI UR53, URZ, 0x1, UR30",0,54,,Uniform Datapath,512,32,,,,,,,,,
244,00007ffb 7b52e430,"      ULOP3.LUT UR18, URZ, UR7, URZ, 0x33, !UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
245,00007ffb 7b52e440,"      ULOP3.LUT UR14, UR4, 0x8000, URZ, 0x3c, !UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
246,00007ffb 7b52e450,"      MUFU.RCP R7, R7",0,54,,Floating Point,512,32,,,,,,,,,
247,00007ffb 7b52e460,"      ULOP3.LUT UR6, UR7, 0x800, URZ, 0x3c, !UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
248,00007ffb 7b52e470,"      S2UR UR42, SR_CTAID.X",0,54,,Uniform Datapath,512,32,,,,,,,,,
249,00007ffb 7b52e480,"      UMOV UR62, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
250,00007ffb 7b52e490,"      UMOV UR41, 0x1",0,54,,Uniform Datapath,512,32,,,,,,,,,
251,00007ffb 7b52e4a0,"      USHF.R.U32.HI UR52, URZ, 0x1, UR20",0,54,,Uniform Datapath,512,32,,,,,,,,,
252,00007ffb 7b52e4b0,"      USHF.L.U32 UR41, UR41, UR7, URZ",0,54,1,Uniform Datapath,512,32,,,,,,,,,
253,00007ffb 7b52e4c0,"      IABS R0, R3",0,55,,Integer,512,32,,,,,,,,,
254,00007ffb 7b52e4d0,"      I2F.U32.RP R9, UR53",0,56,,Conversion,512,32,,,,,,,,,
255,00007ffb 7b52e4e0,"      IABS R3, R3",0,56,,Integer,512,32,,,,,,,,,
256,00007ffb 7b52e4f0,"      ULOP3.LUT UR41, UR41, 0x1, URZ, 0xfc, !UPT",0,56,,Uniform Datapath,512,32,,,,,,,,,
257,00007ffb 7b52e500,"      R2UR UR26, R0",0,56,,Uniform Datapath,512,32,,,,,,,,,
258,00007ffb 7b52e510,"      ULOP3.LUT UR10, UR4, 0x800, URZ, 0x3c, !UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
259,00007ffb 7b52e520,"      USHF.L.U32 UR39, UR7, 0x1, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
260,00007ffb 7b52e530,"      VIADD R7, R7, 0xffffffe",0,55,,Integer,512,32,,,,,,,,,
261,00007ffb 7b52e540,"      ULOP3.LUT UR40, UR41, 0xffff, URZ, 0xc0, !UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
262,00007ffb 7b52e550,"      USHF.L.U32 UR38, UR7, 0x2, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
263,00007ffb 7b52e560,"      USHF.L.U32 UR39, UR40, UR39, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
264,00007ffb 7b52e570,"      F2I.FTZ.U32.TRUNC.NTZ R7, R7",0,55,,Conversion,512,32,,,,,,,,,
265,00007ffb 7b52e580,"      CS2R.32 R8, SR_CgaSize",0,56,,Miscellaneous,512,32,,,,,,,,,
266,00007ffb 7b52e590,"      IMAD R8, R8, -0xa0, RZ",0,56,,Integer,512,32,,,,,,,,,
267,00007ffb 7b52e5a0,"      R2UR UR28, R8",0,56,,Uniform Datapath,512,32,,,,,,,,,
268,00007ffb 7b52e5b0,"      LDCU UR28, c[0x0][UR28+0x2b0]",0,55,,Uniform Datapath,512,32,,,,,,,,,
269,00007ffb 7b52e5c0,"      ULOP3.LUT UR39, UR41, UR39, URZ, 0xfc, !UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
270,00007ffb 7b52e5d0,"      ULOP3.LUT UR30, UR30, 0xfffffffe, URZ, 0xc0, !UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
271,00007ffb 7b52e5e0,"      I2F.RP R0, UR26",0,56,,Conversion,512,32,,,,,,,,,
272,00007ffb 7b52e5f0,"      UMOV UR15, 0xffff",0,56,,Uniform Datapath,512,32,,,,,,,,,
273,00007ffb 7b52e600,"      USHF.L.U32 UR36, UR7, 0x3, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
274,00007ffb 7b52e610,"      UIADD3 UR30, UPT, UPT, -UR30, 0x10, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
275,00007ffb 7b52e620,"      UIADD3 UR31, UPT, UPT, -UR17, 0x10, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
276,00007ffb 7b52e630,"      R2UR UR59, R7",0,56,,Uniform Datapath,512,32,,,,,,,,,
277,00007ffb 7b52e640,"      MUFU.RCP R9, R9",0,55,,Floating Point,512,32,,,,,,,,,
278,00007ffb 7b52e650,"      ULOP3.LUT UR5, URZ, UR4, URZ, 0x33, !UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
279,00007ffb 7b52e660,"      USHF.R.U32.HI UR31, URZ, UR31, UR15",0,55,,Uniform Datapath,512,32,,,,,,,,,
280,00007ffb 7b52e670,"      UISETP.NE.AND UP5, UPT, UR4, URZ, UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
281,00007ffb 7b52e680,"      UISETP.NE.AND UP6, UPT, UR7, URZ, UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
282,00007ffb 7b52e690,"      MUFU.RCP R0, R0",0,55,,Floating Point,512,32,,,,,,,,,
283,00007ffb 7b52e6a0,"      UIADD3 UR11, UPT, UPT, URZ, -UR59, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
284,00007ffb 7b52e6b0,"      I2F.U32.RP R7, UR4",0,56,,Conversion,512,32,,,,,,,,,
285,00007ffb 7b52e6c0,"      VIADD R0, R0, 0xffffffe",0,56,,Integer,512,32,,,,,,,,,
286,00007ffb 7b52e6d0,"      F2I.FTZ.U32.TRUNC.NTZ R0, R0",0,56,1,Conversion,512,32,,,,,,,,,
287,00007ffb 7b52e6e0,"      R2UR UR51, R0",0,56,,Uniform Datapath,512,32,,,,,,,,,
288,00007ffb 7b52e6f0,"      IABS R0, R6",0,56,1,Integer,512,32,,,,,,,,,
289,00007ffb 7b52e700,"      IABS R6, R6",0,56,,Integer,512,32,,,,,,,,,
290,00007ffb 7b52e710,"      R2UR UR22, R0",0,56,,Uniform Datapath,512,32,,,,,,,,,
291,00007ffb 7b52e720,"      IMAD.MOV R0, RZ, RZ, -R3",0,56,,Integer,512,32,,,,,,,,,
292,00007ffb 7b52e730,"      MUFU.RCP R3, R7",0,56,,Floating Point,512,32,,,,,,,,,
293,00007ffb 7b52e740,"      IMAD.MOV R6, RZ, RZ, -R6",0,55,,Integer,512,32,,,,,,,,,
294,00007ffb 7b52e750,"      R2UR UR27, R0",0,55,,Uniform Datapath,512,32,,,,,,,,,
295,00007ffb 7b52e760,"      UIADD3 UR12, UPT, UPT, URZ, -UR51, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
296,00007ffb 7b52e770,"      UIMAD UR48, UR12, UR26, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
297,00007ffb 7b52e780,"      I2F.RP R8, UR22",0,55,1,Conversion,512,32,,,,,,,,,
298,00007ffb 7b52e790,"      UIMAD.WIDE.U32 UR48, UR51, UR48, UR50",0,55,,Uniform Datapath,512,32,,,,,,,,,
299,00007ffb 7b52e7a0,"      UIMAD UR50, UR11, UR7, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
300,00007ffb 7b52e7b0,"      VIADD R3, R3, 0xffffffe",0,55,,Integer,512,32,,,,,,,,,
301,00007ffb 7b52e7c0,"      UIMAD.WIDE.U32 UR50, UR59, UR50, UR58",0,55,,Uniform Datapath,512,32,,,,,,,,,
302,00007ffb 7b52e7d0,"      IMAD.U32 R7, RZ, RZ, UR53",0,56,,Integer,512,32,,,,,,,,,
303,00007ffb 7b52e7e0,"      UMOV UR48, UR49",0,56,,Uniform Datapath,512,32,,,,,,,,,
304,00007ffb 7b52e7f0,"      UIADD3 UR58, UPT, UPT, URZ, -UR53, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
305,00007ffb 7b52e800,"      UIMAD.WIDE.U32 UR54, UR48, 0x8000, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
306,00007ffb 7b52e810,"      IABS R0, R7",0,57,,Integer,512,32,,,,,,,,,
307,00007ffb 7b52e820,"      MUFU.RCP R8, R8",0,57,,Floating Point,512,32,,,,,,,,,
308,00007ffb 7b52e830,"      UMOV UR50, UR51",0,57,,Uniform Datapath,512,32,,,,,,,,,
309,00007ffb 7b52e840,"      UIMAD.WIDE.U32 UR48, UR48, 0x800, URZ",0,57,,Uniform Datapath,512,32,,,,,,,,,
310,00007ffb 7b52e850,"      IABS R7, R7",0,57,,Integer,512,32,,,,,,,,,
311,00007ffb 7b52e860,"      UIMAD.WIDE.U32 UR50, UR50, UR20, URZ",0,57,,Uniform Datapath,512,32,,,,,,,,,
312,00007ffb 7b52e870,"      UMOV UR12, UR55",0,57,,Uniform Datapath,512,32,,,,,,,,,
313,00007ffb 7b52e880,"      ULOP3.LUT UR50, UR53, 0x4000, URZ, 0x3c, !UPT",0,57,,Uniform Datapath,512,32,,,,,,,,,
314,00007ffb 7b52e890,"      F2I.FTZ.U32.TRUNC.NTZ R3, R3",0,57,,Conversion,512,32,,,,,,,,,
315,00007ffb 7b52e8a0,"      UIMAD UR23, UR12, UR27, 0x8000",0,57,1,Uniform Datapath,512,32,,,,,,,,,
316,00007ffb 7b52e8b0,"      IMAD.MOV R7, RZ, RZ, -R7",0,57,,Integer,512,32,,,,,,,,,
317,00007ffb 7b52e8c0,"      UMOV UR19, UR51",0,57,,Uniform Datapath,512,32,,,,,,,,,
318,00007ffb 7b52e8d0,"      UMOV UR11, UR49",0,57,,Uniform Datapath,512,32,,,,,,,,,
319,00007ffb 7b52e8e0,"      UISETP.GT.U32.AND UP0, UPT, UR26, UR23, UPT",0,57,,Uniform Datapath,512,32,,,,,,,,,
320,00007ffb 7b52e8f0,"      UIADD3 UR16, UPT, UPT, URZ, -UR19, URZ",0,57,,Uniform Datapath,512,32,,,,,,,,,
321,00007ffb 7b52e900,"      UIMAD UR27, UR11, UR27, 0x800",0,57,,Uniform Datapath,512,32,,,,,,,,,
322,00007ffb 7b52e910,"      UIMAD UR16, UR7, UR16, UR20",0,57,,Uniform Datapath,512,32,,,,,,,,,
323,00007ffb 7b52e920,"      UISETP.GT.U32.AND UP1, UPT, UR26, UR27, UPT",0,57,,Uniform Datapath,512,32,,,,,,,,,
324,00007ffb 7b52e930,"      R2UR UR65, R3",0,57,,Uniform Datapath,512,32,,,,,,,,,
325,00007ffb 7b52e940,"@!UP0 UIADD3 UR23, UPT, UPT, UR23, -UR26, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
326,00007ffb 7b52e950,"      UISETP.GE.U32.AND UP2, UPT, UR16, UR7, UPT",0,56,1,Uniform Datapath,512,32,,,,,,,,,
327,00007ffb 7b52e960,"      UISETP.GE.U32.AND UP3, UPT, UR23, UR26, UPT",0,56,,Uniform Datapath,512,32,,,,,,,,,
328,00007ffb 7b52e970,"@!UP0 UIADD3 UR12, UPT, UPT, UR12, 0x1, URZ",0,56,,Uniform Datapath,512,32,,,,,,,,,
329,00007ffb 7b52e980,"      R2UR UR23, R0",0,56,,Uniform Datapath,512,32,,,,,,,,,
330,00007ffb 7b52e990,"      VIADD R0, R8, 0xffffffe",0,56,,Integer,512,32,,,,,,,,,
331,00007ffb 7b52e9a0,"@!UP1 UIADD3 UR27, UPT, UPT, UR27, -UR26, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
332,00007ffb 7b52e9b0,"      UMOV UR48, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
333,00007ffb 7b52e9c0,"      UIADD3 UR54, UPT, UPT, URZ, -UR65, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
334,00007ffb 7b52e9d0,"      F2I.FTZ.U32.TRUNC.NTZ R0, R0",0,55,,Conversion,512,32,,,,,,,,,
335,00007ffb 7b52e9e0,"@UP2  UIADD3 UR16, UPT, UPT, UR16, -UR7, URZ",0,55,,Uniform Datapath,512,8,,,,,,,,,
336,00007ffb 7b52e9f0,"@UP3  UIADD3 UR12, UPT, UPT, UR12, 0x1, URZ",0,55,,Uniform Datapath,512,,,,,,,,,,
337,00007ffb 7b52ea00,"      UISETP.GE.U32.AND UP3, UPT, UR16, UR7, UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
338,00007ffb 7b52ea10,"      UIMAD UR54, UR54, UR4, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
339,00007ffb 7b52ea20,"      I2F.RP R3, UR23",0,56,,Conversion,512,32,,,,,,,,,
340,00007ffb 7b52ea30,"      UISETP.GE.U32.AND UP0, UPT, UR27, UR26, UPT",0,56,,Uniform Datapath,512,32,,,,,,,,,
341,00007ffb 7b52ea40,"      S2UR UR27, SR_CTAID.Y",0,56,,Uniform Datapath,512,32,,,,,,,,,
342,00007ffb 7b52ea50,"@UP2  UIADD3 UR19, UPT, UPT, UR19, 0x1, URZ",0,56,,Uniform Datapath,512,8,,,,,,,,,
343,00007ffb 7b52ea60,"      UIMAD.WIDE.U32 UR54, UR65, UR54, UR64",0,56,,Uniform Datapath,512,32,,,,,,,,,
344,00007ffb 7b52ea70,"      R2UR UR49, R0",0,56,,Uniform Datapath,512,32,,,,,,,,,
345,00007ffb 7b52ea80,"      VIADD R0, R9, 0xffffffe",0,56,,Integer,512,32,,,,,,,,,
346,00007ffb 7b52ea90,"@UP3  UIADD3 UR19, UPT, UPT, UR19, 0x1, URZ",0,55,,Uniform Datapath,512,,,,,,,,,,
347,00007ffb 7b52eaa0,"@!UP1 UIADD3 UR11, UPT, UPT, UR11, 0x1, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
348,00007ffb 7b52eab0,"      USEL UR19, UR18, UR19, !UP4",0,55,,Uniform Datapath,512,32,,,,,,,,,
349,00007ffb 7b52eac0,"      F2I.FTZ.U32.TRUNC.NTZ R0, R0",0,55,,Conversion,512,32,,,,,,,,,
350,00007ffb 7b52ead0,"      UMOV UR54, UR55",0,55,,Uniform Datapath,512,32,,,,,,,,,
351,00007ffb 7b52eae0,"@UP0  UIADD3 UR11, UPT, UPT, UR11, 0x1, URZ",0,55,,Uniform Datapath,512,,,,,,,,,,
352,00007ffb 7b52eaf0,"      UISETP.GE.AND UP0, UPT, UR14, URZ, UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
353,00007ffb 7b52eb00,"      UIADD3 UR60, UPT, UPT, URZ, -UR49, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
354,00007ffb 7b52eb10,"      MUFU.RCP R3, R3",0,55,,Floating Point,512,32,,,,,,,,,
355,00007ffb 7b52eb20,"      UIMAD.WIDE.U32 UR54, UR54, UR19, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
356,00007ffb 7b52eb30,"      UIMAD UR60, UR60, UR22, URZ",0,55,,Uniform Datapath,512,32,,,,,,,,,
357,00007ffb 7b52eb40,"      UISETP.GE.AND UP2, UPT, UR6, URZ, UPT",0,55,,Uniform Datapath,512,32,,,,,,,,,
358,00007ffb 7b52eb50,"      R2UR UR63, R0",0,55,1,Uniform Datapath,512,32,,,,,,,,,
359,00007ffb 7b52eb60,"      UIMAD.WIDE.U32 UR60, UR49, UR60, UR48",0,54,,Uniform Datapath,512,32,,,,,,,,,
360,00007ffb 7b52eb70,"      R2UR UR48, R6",0,54,,Uniform Datapath,512,32,,,,,,,,,
361,00007ffb 7b52eb80,"      UMOV UR6, UR55",0,53,,Uniform Datapath,512,32,,,,,,,,,
362,00007ffb 7b52eb90,"@!UP0 UIADD3 UR12, UPT, UPT, URZ, -UR12, URZ",0,53,,Uniform Datapath,512,,,,,,,,,,
363,00007ffb 7b52eba0,"      CS2R.32 R0, SR_CgaSize",0,54,,Miscellaneous,512,32,,,,,,,,,
364,00007ffb 7b52ebb0,"      IMAD R0, R0, -0xa0, RZ",0,54,,Integer,512,32,,,,,,,,,
365,00007ffb 7b52ebc0,"      R2UR UR26, R0",0,54,,Uniform Datapath,512,32,,,,,,,,,
366,00007ffb 7b52ebd0,"      LDCU UR26, c[0x0][UR26+0x2b4]",0,53,,Uniform Datapath,512,32,,,,,,,,,
367,00007ffb 7b52ebe0,"      VIADD R0, R3, 0xffffffe",0,54,,Integer,512,32,,,,,,,,,
368,00007ffb 7b52ebf0,"      UMOV UR60, UR61",0,53,,Uniform Datapath,512,32,,,,,,,,,
369,00007ffb 7b52ec00,"      UISETP.GE.AND UP1, UPT, UR10, URZ, UPT",0,53,,Uniform Datapath,512,32,,,,,,,,,
370,00007ffb 7b52ec10,"      I2FP.F32.U32 R3, UR42",0,54,,Conversion,512,32,,,,,,,,,
371,00007ffb 7b52ec20,"      UIMAD.WIDE.U32 UR60, UR60, 0x800, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
372,00007ffb 7b52ec30,"      F2I.FTZ.U32.TRUNC.NTZ R0, R0",0,54,,Conversion,512,32,,,,,,,,,
373,00007ffb 7b52ec40,"      UIMAD UR58, UR58, UR63, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
374,00007ffb 7b52ec50,"      FMUL R3, R3, UR28",0,54,,Floating Point,512,32,,,,,,,,,
375,00007ffb 7b52ec60,"      UMOV UR54, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
376,00007ffb 7b52ec70,"      UIADD3 UR6, UPT, UPT, URZ, -UR6, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
377,00007ffb 7b52ec80,"      UMOV UR49, UR61",0,54,,Uniform Datapath,512,32,,,,,,,,,
378,00007ffb 7b52ec90,"      UIMAD.WIDE.U32 UR58, UR63, UR58, UR62",0,54,,Uniform Datapath,512,32,,,,,,,,,
379,00007ffb 7b52eca0,"      F2I.U32.TRUNC.NTZ R3, R3",0,54,,Conversion,512,32,,,,,,,,,
380,00007ffb 7b52ecb0,"      UIMAD UR48, UR49, UR48, 0x800",0,54,,Uniform Datapath,512,32,,,,,,,,,
381,00007ffb 7b52ecc0,"      UIMAD UR6, UR4, UR6, UR19",0,54,,Uniform Datapath,512,32,,,,,,,,,
382,00007ffb 7b52ecd0,"      UISETP.GT.U32.AND UP0, UPT, UR22, UR48, UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
383,00007ffb 7b52ece0,"      R2UR UR55, R0",0,54,,Uniform Datapath,512,32,,,,,,,,,
384,00007ffb 7b52ecf0,"      UMOV UR14, UR59",0,53,,Uniform Datapath,512,32,,,,,,,,,
385,00007ffb 7b52ed00,"      I2FP.F32.U32 R0, UR27",0,54,,Conversion,512,32,,,,,,,,,
386,00007ffb 7b52ed10,"      UIMAD.WIDE.U32 UR58, UR14, UR52, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
387,00007ffb 7b52ed20,"@!UP1 UIADD3 UR11, UPT, UPT, URZ, -UR11, URZ",0,54,,Uniform Datapath,512,,,,,,,,,,
388,00007ffb 7b52ed30,"      FMUL R0, R0, UR26",0,54,,Floating Point,512,32,,,,,,,,,
389,00007ffb 7b52ed40,"      ULOP3.LUT UR26, UR39, 0xffff, URZ, 0xc0, !UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
390,00007ffb 7b52ed50,"@!UP0 UIADD3 UR48, UPT, UPT, UR48, -UR22, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
391,00007ffb 7b52ed60,"@!UP0 UIADD3 UR49, UPT, UPT, UR49, 0x1, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
392,00007ffb 7b52ed70,"      F2I.U32.TRUNC.NTZ R0, R0",0,54,,Conversion,512,32,,,,,,,,,
393,00007ffb 7b52ed80,"      UIADD3 UR14, UPT, UPT, URZ, -UR55, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
394,00007ffb 7b52ed90,"      UISETP.GE.U32.AND UP0, UPT, UR48, UR22, UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
395,00007ffb 7b52eda0,"      UIMAD UR14, UR14, UR23, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
396,00007ffb 7b52edb0,"      UMOV UR22, UR59",0,54,,Uniform Datapath,512,32,,,,,,,,,
397,00007ffb 7b52edc0,"      UISETP.GE.U32.AND UP1, UPT, UR6, UR4, UPT",0,54,,Uniform Datapath,512,32,,,,,,,,,
398,00007ffb 7b52edd0,"      UIMAD.WIDE.U32 UR54, UR55, UR14, UR54",0,54,,Uniform Datapath,512,32,,,,,,,,,
399,00007ffb 7b52ede0,"      UIADD3 UR22, UPT, UPT, URZ, -UR22, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
400,00007ffb 7b52edf0,"      R2UR UR14, R7",0,54,,Uniform Datapath,512,32,,,,,,,,,
401,00007ffb 7b52ee00,"@UP0  UIADD3 UR49, UPT, UPT, UR49, 0x1, URZ",0,54,,Uniform Datapath,512,,,,,,,,,,
402,00007ffb 7b52ee10,"      R2UR UR28, R0",0,54,,Uniform Datapath,512,32,,,,,,,,,
403,00007ffb 7b52ee20,"      UIMAD UR22, UR53, UR22, UR52",0,54,,Uniform Datapath,512,32,,,,,,,,,
404,00007ffb 7b52ee30,"      PRMT R0, RZ, 0x7610, R0",0,54,,Movement,512,32,,,,,,,,,
405,00007ffb 7b52ee40,"      UMOV UR40, UR55",0,54,,Uniform Datapath,512,32,,,,,,,,,
406,00007ffb 7b52ee50,"      USHF.L.U32 UR38, UR26, UR38, URZ",0,54,,Uniform Datapath,512,32,,,,,,,,,
